,UUT COMMAND_TLM PACKET_TIMESECONDS,UUT COMMAND_TLM PACKET_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_TIMESECONDS,UUT COMMAND_TLM RECEIVED_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_COUNT,UUT COMMAND_TLM SYNC,UUT COMMAND_TLM MSG_ID,UUT COMMAND_TLM LEN,UUT COMMAND_TLM SEQ,UUT COMMAND_TLM CCSDS_TAI_SECS,UUT COMMAND_TLM CCSDS_TAI_SUBSECS,UUT COMMAND_TLM CCSDS_REALTIME,UUT COMMAND_TLM REALTIME_CMD_ACCEPT_COUNT,UUT COMMAND_TLM REALTIME_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_CMD_ACCEPT_COUNT,UUT COMMAND_TLM STORED_CMD_REJECT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_ACCEPT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_TIMED_CMDS_ENABLED,UUT COMMAND_TLM MACROS_ENABLED,UUT TIME TAI_SECONDS,UUT TIME TIME_VALID,UUT CLOCK_SYNC HR_RUN_COUNT,UUT GENERAL VOLUME_PERCENT_USED,UUT GENERAL MEM_TOTAL,UUT GENERAL MEM_FREE,UUT GENERAL MEM_AVAILABLE,UUT ANALOGS DET_TEMP,UUT ANALOGS MOTOR1_TEMP,UUT ANALOGS MOTOR2_TEMP,UUT ANALOGS MOTOR3_TEMP,UUT ANALOGS BATTERY_VOLTAGE,UUT ANALOGS BATTERY1_TEMP,UUT ANALOGS BUS_TEMP,UUT ANALOGS PAYLOAD_TEMP,UUT ANALOGS 5V_MON,UUT ANALOGS 3V3_MON,UUT ANALOGS V3_9V_MON,UUT ANALOGS V4_9V_MON,UUT ANALOGS 5V_CURR_MON,UUT ANALOGS 3V3_CURR_MON,UUT ANALOGS V3_9V_CURR_MON,UUT ANALOGS V4_9V_CURR_MON,UUT ANALOGS 5V_AUX_MON,UUT ANALOGS VSOLAR_MON,UUT ANALOGS BB_TEMP_MON,UUT ANALOGS BUCK_TEMP_MON,UUT ANALOGS I_SOLAR_MON,UUT ANALOGS I_BAT1_MON,UUT ANALOGS I_CHG_MON,UUT POWER HEATER_STATUS1,UUT REFS TIME_NOW,UUT REFS POSITION_WRT_ECEF1,UUT REFS POSITION_WRT_ECEF2,UUT REFS POSITION_WRT_ECEF3,UUT REFS VELOCITY_WRT_ECEF1,UUT REFS VELOCITY_WRT_ECEF2,UUT REFS VELOCITY_WRT_ECEF3,UUT REFS POSITION_WRT_ECI1,UUT REFS POSITION_WRT_ECI2,UUT REFS POSITION_WRT_ECI3,UUT REFS VELOCITY_WRT_ECI1,UUT REFS VELOCITY_WRT_ECI2,UUT REFS VELOCITY_WRT_ECI3,UUT REFS REFS_VALID,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT ATT_CMD ADCS_MODE,UUT ATT_CMD RECOMMEND_SUN_POINT,UUT ATT_CMD SUN_POINT_REASON,UUT ATT_CTRL SUN_POINT_ANGLE_ERROR,UUT ATT_CTRL SUN_POINT_STATE,UUT ATT_CTRL MOMENTUM_TOO_HIGH,UUT ATT_CTRL ATT_CTRL_ACTIVE,UUT ATT_DET Q_BODY_WRT_ECI1,UUT ATT_DET Q_BODY_WRT_ECI2,UUT ATT_DET Q_BODY_WRT_ECI3,UUT ATT_DET Q_BODY_WRT_ECI4,UUT ATT_DET BODY_RATE1,UUT ATT_DET BODY_RATE2,UUT ATT_DET BODY_RATE3,UUT ATT_DET MEAS_RATE_VALID,UUT ATT_DET MEAS_ATT_VALID,UUT ATT_DET ATTITUDE_VALID,UUT ATT_DET REINIT_COUNT,UUT CSS CSS_INVALID_COUNT,UUT MOMENTUM TOTAL_MOMENTUM_MAG,UUT MOMENTUM DUTY_CYCLE1,UUT MOMENTUM DUTY_CYCLE2,UUT MOMENTUM DUTY_CYCLE3,UUT MOMENTUM TORQUE_ROD_MODE1,UUT MOMENTUM TORQUE_ROD_MODE2,UUT MOMENTUM TORQUE_ROD_MODE3,UUT TRACKER ATTITUDE_ST1,UUT TRACKER ATTITUDE_ST2,UUT TRACKER ATTITUDE_ST3,UUT TRACKER ATTITUDE_ST4,UUT TRACKER RATE_EST1,UUT TRACKER RATE_EST2,UUT TRACKER RATE_EST3,UUT TRACKER PEAK_BCKGND_ALL_TRK_BLKS,UUT TRACKER MEDIAN_BCKGND_ALL_TRK_BLKS,UUT TRACKER OPERATING_MODE,UUT TRACKER ATT_STATUS,UUT TRACKER NUM_ATTITUDE_STARS,UUT TRACKER NUM_TRACK_STARS,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT1,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT2,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT4,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT5,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT6,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT7,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT8,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT9,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT10,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT13,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT14,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT15,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT16,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT17,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT18,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT19,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT20,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT21,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT22,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT23,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT29,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT30,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT37,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT38,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT40,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT41,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT42,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT1,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT2,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT13,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT14,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT15,UUT REFS NADIR_VECTOR_BODY1,UUT REFS NADIR_VECTOR_BODY2,UUT REFS NADIR_VECTOR_BODY3,UUT REFS MODELED_SUN_VECTOR_BODY1,UUT REFS MODELED_SUN_VECTOR_BODY2,UUT REFS MODELED_SUN_VECTOR_BODY3,UUT REFS MOON_VECTOR_BODY1,UUT REFS MOON_VECTOR_BODY2,UUT REFS MOON_VECTOR_BODY3
533,1665422406.0,44844.55562,1665422406.0,44844.55562,1584.0,1.35823e+19,1.0,512.0,541.0,718710088.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710088.6,YES,13299005.0,26.0,85.0,15.0,19.0,12.00000015,9.50499981,10.41499979,10.2049998,12.30000062,10.81499978,9.590500384,5.485500219,4.9880002,3.323000133,3.896500156,3.960000158,0.201500008,0.641000026,0.024500001,0.024500001,5.024000201,17.98150072,14.8765006,12.5175005,2.272500091,0.714000029,1.469500059,OFF,718710088.8,1504.753825,-5278.688056,-3988.733861,6.059963695,-1.275058995,3.97811088,8.988599551,5488.829586,-3988.921981,-5.86045142,2.906569925,3.990858485,YES,718710088.0,1499.905405,-5277.666416,-3991.9155,6.061631415,-1.27973462,3.97400085,12.6971426,13.67428544,17.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.927999605,NOT_ACTIVE,NO,YES,0.825068241,0.458959861,-0.030468784,0.328161328,0.00067165,0.000635825,-1.77e-05,YES,YES,YES,232.0,0.0,0.0025,36.0,5.0,25.0,AUTO,AUTO,AUTO,-0.80347874,-0.028840219,-0.257454738,0.536010461,0.000705,5.75e-05,0.0005175,192.0,148.0,TRACK,OK,44.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.80387998,0.594799985,0.00016,-0.707159982,-0.707039982,0.00016,0.749839981,0.656039984,-0.085679998
534,1665422406.0,44844.55562,1665422406.0,44844.55562,1585.0,1.35823e+19,1.0,512.0,542.0,718710148.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710148.6,YES,13299305.0,26.0,85.0,15.0,19.0,12.80000016,9.634999807,10.47999979,10.33499979,12.30000062,10.74999979,9.676000387,5.700500228,4.9880002,3.323000133,3.896500156,3.960000158,0.201500008,0.641000026,0.024500001,0.024500001,5.024000201,17.63050071,14.8965006,12.5985005,2.131500085,0.726500029,1.345000054,OFF,718710148.8,1864.333267,-5344.655093,-3741.056253,5.92195863,-0.922823315,4.27470392,-342.3895829,5650.500837,-3740.479673,-5.847661835,2.48042789,4.287436585,YES,718710148.0,1859.595447,-5343.913433,-3744.474493,5.923969965,-0.927521455,4.270827985,12.75999974,13.73714258,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.822999612,NOT_ACTIVE,NO,YES,0.83177882,0.464645749,-0.023216724,0.302835379,0.00060941,0.000699005,0.000123595,YES,YES,YES,232.0,0.0,0.0025,36.0,6.0,24.0,AUTO,AUTO,AUTO,-0.790698631,-0.020627554,-0.250517579,0.558221392,0.000705,0.0001375,0.00035,192.0,148.0,TRACK,OK,47.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.779839981,0.625999984,0.0002,-0.707159982,-0.707039982,4e-05,0.753119981,0.652879984,-0.080879998
535,1665422406.0,44844.55562,1665422406.0,44844.55562,1586.0,1.35823e+19,1.0,512.0,543.0,718710208.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710208.6,YES,13299605.0,26.0,85.0,15.0,19.0,12.80000016,9.784999804,10.58499979,10.45999979,12.30000062,10.70999979,9.868000395,5.890500236,4.985500199,3.320500133,3.896500156,3.960000158,0.201500008,0.641000026,0.024500001,0.024500001,5.024000201,17.4155007,14.85650059,12.69950051,2.188000088,0.458000018,1.186500047,OFF,718710208.8,2214.910949,-5389.303911,-3476.161206,5.75998002,-0.56478114,4.55175252,-692.1986054,5786.241711,-3474.822566,-5.808094975,2.04263172,4.564411955,YES,718710208.0,2210.302049,-5388.850171,-3479.801166,5.76227195,-0.569634125,4.54818533,12.88285689,13.85714258,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.873999608,NOT_ACTIVE,NO,YES,0.837825558,0.469914323,-0.016090507,0.277434531,0.00068478,0.000503225,2.2645e-05,YES,YES,YES,232.0,0.0,0.0025,35.0,5.0,22.0,AUTO,AUTO,AUTO,-0.777427357,-0.012399083,-0.243418295,0.579827992,0.000755,0.000105,0.000635,196.0,148.0,TRACK,OK,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.754319981,0.656479984,0.00016,-0.707159982,-0.707039982,0.00016,0.756199981,0.649919984,-0.076039998
536,1665422406.0,44844.55563,1665422406.0,44844.55563,1587.0,1.35823e+19,1.0,512.0,544.0,718710268.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710268.6,YES,13299905.0,26.0,85.0,8.0,19.0,12.80000016,9.929999801,10.68999979,10.58499979,12.30000062,10.66999979,9.931500397,6.055500242,4.985500199,3.320500133,3.896500156,3.960000158,0.195500008,0.622500025,0.024500001,0.024500001,5.024000201,17.18100069,14.81700059,12.78050051,2.178500087,0.573500023,1.113500045,OFF,718710268.8,2555.066392,-5412.339849,-3195.26232,5.57472057,-0.202534365,4.80795736,-1038.828748,5895.422185,-3193.16776,-5.741796445,1.595332065,4.820485305,YES,718710268.0,2550.605672,-5412.175689,-3199.10742,5.577359025,-0.20738176,4.804664935,13.06571402,13.97999972,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.780999615,NOT_ACTIVE,NO,YES,0.843181082,0.474830284,-0.008949145,0.25199551,0.000606945,0.00064273,-0.00015009,YES,YES,YES,232.0,0.0,0.0025,34.0,6.0,21.0,AUTO,AUTO,AUTO,-0.763651729,-0.004248396,-0.236164834,0.600869503,0.0007425,7.5e-05,0.0007425,196.0,152.0,TRACK,OK,32.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.727559982,0.686039983,0.00016,-0.707119982,-0.707079982,0.00012,0.759079981,0.647159984,-0.070879998
537,1665422406.0,44844.55563,1665422406.0,44844.55563,1588.0,1.35823e+19,1.0,512.0,545.0,718737640.0,0.0,REALTIME,74.0,0.0,35.0,0.0,0.0,0.0,EN,EN,718737640.0,YES,13436762.0,27.0,85.0,8.0,19.0,12.80000016,9.609999808,10.56499979,10.0599998,12.22200061,11.61999977,9.804000392,5.365500215,4.9880002,3.320500133,3.896500156,3.960000158,0.213500009,0.653000026,0.024500001,0.024500001,5.024000201,15.20950061,14.9360006,12.4365005,2.657500106,0.866500035,2.204500088,OFF,718737640.2,-4344.250343,2159.283072,-4744.794283,-5.181478645,-4.45720955,2.718048725,1441.428448,4628.820929,-4748.093103,-5.545721015,4.52491301,2.73005825,YES,718737639.0,-4338.029063,2164.630332,-4748.052003,-5.18731001,-4.45480163,2.71077431,13.36857116,14.285714,19.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.951999603,NOT_ACTIVE,NO,YES,0.790030977,0.433695565,-0.057577072,0.429469501,0.000773915,0.000753675,-1.025e-06,YES,YES,YES,232.0,0.0,0.0025,18.0,15.0,33.0,AUTO,AUTO,AUTO,-0.848596132,-0.064793186,-0.283511422,0.441936332,0.000865,0.0001225,0.001255,200.0,152.0,TRACK,OK,46.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.889119978,0.457679989,0.0002,-0.707159982,-0.707039982,8e-05,0.737239982,0.653959984,-0.169839996
538,1665422406.0,44844.55563,1665422406.0,44844.55563,1589.0,1.35823e+19,1.0,512.0,546.0,718710328.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710328.6,YES,13300205.0,26.0,85.0,8.0,19.0,12.80000016,10.0799998,10.81499978,10.72999979,12.28000061,10.62499979,10.14300041,6.149500246,4.9880002,3.320500133,3.896500156,3.960000158,0.213500009,0.641000026,0.024500001,0.024500001,5.024000201,16.92750068,14.8765006,12.88100052,2.066000083,0.512500021,1.181500047,OFF,718710328.8,2883.430556,-5413.547809,-2899.648095,5.36707537,0.162612425,5.042097415,-1380.688131,5977.527821,-2896.807235,-5.649125765,1.140440985,5.05443633,YES,718710328.0,2879.135896,-5413.676649,-2903.680675,5.37000217,0.157673515,5.03914452,13.18571402,14.16285686,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.783999614,NOT_ACTIVE,NO,YES,0.847912716,0.479348293,-0.001821945,0.226419699,0.000652505,0.000569365,5.1985e-05,YES,YES,YES,232.0,0.0,0.0025,33.0,7.0,19.0,AUTO,AUTO,AUTO,-0.749317666,0.003880361,-0.228794789,0.621418478,0.0007325,0.00011,0.0009225,200.0,152.0,TRACK,OK,32.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.699519983,0.714639982,0.0002,-0.707159982,-0.707079982,0.00012,0.761759981,0.644519984,-0.065559998
539,1665422407.0,44844.55563,1665422407.0,44844.55563,1590.0,1.35823e+19,1.0,512.0,547.0,718710388.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710388.6,YES,13300505.0,26.0,85.0,8.0,19.0,12.80000016,10.24999979,10.91999978,10.89999978,12.30000062,10.60499979,10.26950041,6.383500255,4.9880002,3.323000133,3.901500156,3.960000158,0.201500008,0.641000026,0.024500001,0.024500001,5.024000201,16.81050067,14.9360006,12.96150052,2.122000085,0.50050002,1.091500044,OFF,718710388.8,3198.68766,-5392.80573,-2590.67463,5.138004015,0.528952205,5.25308526,-1716.203374,6032.172758,-2587.100551,-5.530439525,0.68026658,5.265178325,YES,718710388.0,3194.5767,-5393.22835,-2594.87633,5.141181355,0.524029645,5.250448225,13.36857116,14.285714,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,5.960999603,NOT_ACTIVE,NO,YES,0.852011145,0.483519995,0.005338956,0.20064117,0.000632395,0.000641445,-1.1595e-05,YES,YES,YES,232.0,0.0,0.0025,33.0,6.0,19.0,AUTO,AUTO,AUTO,-0.734416147,0.011992432,-0.22126064,0.641508249,0.000755,9e-05,0.000725,212.0,152.0,TRACK,OK,35.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.670359983,0.742039981,0.00016,-0.707159982,-0.707039982,8e-05,0.764279981,0.642079984,-0.059999999
540,1665422407.0,20:06.7,1665422407.0,20:06.7,1591.0,1.35823e+19,1.0,512.0,548.0,718710448.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710448.6,YES,13300805.0,26.0,85.0,8.0,19.0,12.80000016,10.41499979,11.04499978,11.04499978,12.30000062,10.60499979,10.43800042,6.546000262,4.985500199,3.320500133,3.896500156,3.960000158,0.195500008,0.592000024,0.024500001,0.024500001,5.024000201,16.65400067,15.0545006,13.08250052,2.056500082,0.421000017,1.091500044,OFF,718710448.8,3499.584425,-5350.082492,-2269.761947,4.88855456,0.89505957,5.43992361,-2043.831518,6059.099517,-2265.471047,-5.386295705,0.21685684,5.45171516,YES,718710448.0,3495.671965,-5350.795432,-2274.112946,4.89198721,0.890243695,5.437635485,13.4314283,14.40857114,14.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.125999592,NOT_ACTIVE,NO,YES,0.855481662,0.487341592,0.012517399,0.174621228,0.00068722,0.00071088,1.0095e-05,YES,YES,YES,232.0,0.0,0.0025,33.0,6.0,19.0,AUTO,AUTO,AUTO,-0.718899708,0.020151779,-0.21348849,0.661210845,0.000795,7e-05,0.000695,208.0,152.0,TRACK,OK,36.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.640239984,0.768159981,0.0002,-0.707159982,-0.707039982,4e-05,0.766599981,0.639799984,-0.054199999
541,1665422407.0,44844.55564,1665422407.0,44844.55564,1592.0,1.35823e+19,1.0,512.0,549.0,718710508.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710508.6,YES,13301105.0,26.0,85.0,7.0,19.0,12.80000016,10.56499979,11.14499978,11.18999978,12.28000061,10.60499979,10.50100042,6.731000269,4.9880002,3.320500133,3.896500156,3.960000158,0.213500009,0.592000024,0.024500001,0.024500001,5.024000201,16.59550066,15.15350061,13.22300053,1.972000079,0.439500018,0.99100004,OFF,718710508.8,3784.925151,-5285.424736,-1938.383483,4.61977773,1.25965348,5.601787805,-2362.060982,6058.164197,-1933.395483,-5.217329755,-0.247892545,5.61322352,YES,718710508.0,3781.227771,-5286.430476,-1942.864123,4.62351811,1.25475193,5.59979553,13.55428544,14.52857114,14.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.389999574,NOT_ACTIVE,NO,YES,0.858327891,0.490822095,0.01972087,0.14824962,0.000564935,0.00060264,3.195e-05,YES,YES,YES,232.0,0.0,0.0025,31.0,6.0,18.0,AUTO,AUTO,AUTO,-0.702709736,0.02838731,-0.205484139,0.680565542,0.0007725,0.0001075,0.0005325,208.0,148.0,TRACK,OK,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.609359985,0.79291998,0.0002,-0.707159982,-0.707039982,8e-05,0.768759981,0.637719984,-0.048279999
542,1665422407.0,44844.55564,1665422407.0,44844.55564,1593.0,1.35823e+19,1.0,512.0,550.0,718710568.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710568.6,YES,13301405.0,26.0,85.0,7.0,19.0,13.60000017,10.72999979,11.24999978,11.24999978,12.28000061,10.62499979,10.71000043,6.800500272,4.9880002,3.320500133,3.901500156,3.960000158,0.232000009,0.586000023,0.024500001,0.024500001,5.024000201,16.53700066,15.25250061,13.36350053,1.906000076,0.396500016,0.984000039,OFF,718710568.8,4053.594017,-5198.98798,-1598.06566,4.332987205,1.620904775,5.737813845,-2669.427927,6029.371439,-1592.40352,-5.02433832,-0.71150551,5.748841055,YES,718710568.0,4050.123857,-5200.2808,-1602.65478,4.336894225,1.616065505,5.73617997,13.73714258,14.71428542,14.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.482999568,NOT_ACTIVE,NO,YES,0.860508771,0.493998567,0.026985913,0.121498111,0.0005593,0.000803075,1.145e-06,YES,YES,YES,232.0,0.0,0.0025,32.0,6.0,18.0,AUTO,AUTO,AUTO,-0.685825447,0.036621062,-0.197234151,0.699572043,0.0007725,5.25e-05,0.000635,208.0,156.0,TRACK,OK,36.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.577879986,0.81611998,0.0002,-0.707119982,-0.707119982,4e-05,0.770599981,0.635919984,-0.042079999
543,1665422407.0,44844.55564,1665422407.0,44844.55564,1594.0,1.35823e+19,1.0,512.0,551.0,718710628.0,0.6,STORED,72.0,0.0,33.0,0.0,0.0,0.0,EN,EN,718710628.6,YES,13301705.0,26.0,85.0,8.0,19.0,13.60000017,10.89999978,11.39499977,11.37499977,12.28000061,10.64499979,10.91850044,6.961000278,4.9880002,3.320500133,3.901500156,3.960000158,0.201500008,0.598000024,0.024500001,0.024500001,5.024000201,16.45900066,15.37100061,13.50350054,1.887500076,0.305000012,0.99350004,OFF,718710628.8,4304.543625,-5091.009385,-1250.376277,4.02932979,1.977450395,5.84739855,-2964.514552,5972.844081,-1244.066038,-4.808114505,-1.17201612,5.85796627,YES,718710628.0,4301.324965,-5092.595325,-1255.054977,4.033861095,1.97254984,5.84602563,13.91999972,14.83428542,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.119999592,NOT_ACTIVE,NO,YES,0.862072964,0.496755402,0.034316533,0.094268822,0.00061827,0.00066201,-7.925e-06,YES,YES,YES,232.0,0.0,0.0025,31.0,5.0,17.0,AUTO,AUTO,AUTO,-0.668142604,0.044997734,-0.188761645,0.718282469,0.00077,5.25e-05,0.0001875,208.0,152.0,TRACK,OK,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.545879986,0.837879979,0.00016,-0.707159982,-0.707039982,8e-05,0.772359981,0.634199984,-0.035719999
544,1665422407.0,44844.55564,1665422407.0,44844.55564,1595.0,1.35823e+19,1.0,512.0,552.0,718737641.0,0.4,REALTIME,74.0,0.0,35.0,0.0,0.0,0.0,EN,EN,718737641.4,YES,13436769.0,27.0,85.0,8.0,19.0,12.80000016,9.609999808,10.56499979,10.0599998,12.26200061,11.59999977,9.889000396,5.317500213,4.985500199,3.320500133,3.896500156,3.960000158,0.213500009,0.641000026,0.024500001,0.024500001,5.024000201,16.73200067,14.9360006,12.4365005,2.441500098,0.970500039,2.361000094,OFF,718737641.6,-4351.499662,2153.041032,-4740.983063,-5.17467289,-4.45997888,2.726525735,1433.662628,4635.150048,-4744.265063,-5.548282935,4.5166582,2.738541125,YES,718737641.0,-4348.393883,2155.716692,-4742.618323,-5.17755913,-4.458817065,2.72293572,13.36857116,14.285714,19.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.062999596,NOT_ACTIVE,NO,YES,0.790263182,0.433920621,-0.057448544,0.428831695,0.00076017,0.000695815,-0.00014,YES,YES,YES,232.0,0.0,0.0025,17.0,15.0,31.0,AUTO,AUTO,AUTO,-0.8483565,-0.0645559,-0.283305303,0.442562866,0.0008825,5.5e-05,0.001025,200.0,152.0,TRACK,OK,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.888799978,0.458319989,0.0002,-0.707079982,-0.707119982,0.00012,0.737319982,0.653839984,-0.169799996
