,UUT COMMAND_TLM PACKET_TIMESECONDS,UUT COMMAND_TLM PACKET_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_TIMESECONDS,UUT COMMAND_TLM RECEIVED_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_COUNT,UUT COMMAND_TLM SYNC,UUT COMMAND_TLM MSG_ID,UUT COMMAND_TLM LEN,UUT COMMAND_TLM SEQ,UUT COMMAND_TLM CCSDS_TAI_SECS,UUT COMMAND_TLM CCSDS_TAI_SUBSECS,UUT COMMAND_TLM CCSDS_REALTIME,UUT COMMAND_TLM REALTIME_CMD_ACCEPT_COUNT,UUT COMMAND_TLM REALTIME_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_CMD_ACCEPT_COUNT,UUT COMMAND_TLM STORED_CMD_REJECT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_ACCEPT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_TIMED_CMDS_ENABLED,UUT COMMAND_TLM MACROS_ENABLED,UUT TIME TAI_SECONDS,UUT TIME TIME_VALID,UUT CLOCK_SYNC HR_RUN_COUNT,UUT GENERAL VOLUME_PERCENT_USED,UUT GENERAL MEM_TOTAL,UUT GENERAL MEM_FREE,UUT GENERAL MEM_AVAILABLE,UUT ANALOGS DET_TEMP,UUT ANALOGS MOTOR1_TEMP,UUT ANALOGS MOTOR2_TEMP,UUT ANALOGS MOTOR3_TEMP,UUT ANALOGS BATTERY_VOLTAGE,UUT ANALOGS BATTERY1_TEMP,UUT ANALOGS BUS_TEMP,UUT ANALOGS PAYLOAD_TEMP,UUT ANALOGS 5V_MON,UUT ANALOGS 3V3_MON,UUT ANALOGS V3_9V_MON,UUT ANALOGS V4_9V_MON,UUT ANALOGS 5V_CURR_MON,UUT ANALOGS 3V3_CURR_MON,UUT ANALOGS V3_9V_CURR_MON,UUT ANALOGS V4_9V_CURR_MON,UUT ANALOGS 5V_AUX_MON,UUT ANALOGS VSOLAR_MON,UUT ANALOGS BB_TEMP_MON,UUT ANALOGS BUCK_TEMP_MON,UUT ANALOGS I_SOLAR_MON,UUT ANALOGS I_BAT1_MON,UUT ANALOGS I_CHG_MON,UUT POWER HEATER_STATUS1,UUT REFS TIME_NOW,UUT REFS POSITION_WRT_ECEF1,UUT REFS POSITION_WRT_ECEF2,UUT REFS POSITION_WRT_ECEF3,UUT REFS VELOCITY_WRT_ECEF1,UUT REFS VELOCITY_WRT_ECEF2,UUT REFS VELOCITY_WRT_ECEF3,UUT REFS POSITION_WRT_ECI1,UUT REFS POSITION_WRT_ECI2,UUT REFS POSITION_WRT_ECI3,UUT REFS VELOCITY_WRT_ECI1,UUT REFS VELOCITY_WRT_ECI2,UUT REFS VELOCITY_WRT_ECI3,UUT REFS REFS_VALID,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT ATT_CMD ADCS_MODE,UUT ATT_CMD RECOMMEND_SUN_POINT,UUT ATT_CMD SUN_POINT_REASON,UUT ATT_CTRL SUN_POINT_ANGLE_ERROR,UUT ATT_CTRL SUN_POINT_STATE,UUT ATT_CTRL MOMENTUM_TOO_HIGH,UUT ATT_CTRL ATT_CTRL_ACTIVE,UUT ATT_DET Q_BODY_WRT_ECI1,UUT ATT_DET Q_BODY_WRT_ECI2,UUT ATT_DET Q_BODY_WRT_ECI3,UUT ATT_DET Q_BODY_WRT_ECI4,UUT ATT_DET BODY_RATE1,UUT ATT_DET BODY_RATE2,UUT ATT_DET BODY_RATE3,UUT ATT_DET MEAS_RATE_VALID,UUT ATT_DET MEAS_ATT_VALID,UUT ATT_DET ATTITUDE_VALID,UUT ATT_DET REINIT_COUNT,UUT CSS CSS_INVALID_COUNT,UUT MOMENTUM TOTAL_MOMENTUM_MAG,UUT MOMENTUM DUTY_CYCLE1,UUT MOMENTUM DUTY_CYCLE2,UUT MOMENTUM DUTY_CYCLE3,UUT MOMENTUM TORQUE_ROD_MODE1,UUT MOMENTUM TORQUE_ROD_MODE2,UUT MOMENTUM TORQUE_ROD_MODE3,UUT TRACKER ATTITUDE_ST1,UUT TRACKER ATTITUDE_ST2,UUT TRACKER ATTITUDE_ST3,UUT TRACKER ATTITUDE_ST4,UUT TRACKER RATE_EST1,UUT TRACKER RATE_EST2,UUT TRACKER RATE_EST3,UUT TRACKER PEAK_BCKGND_ALL_TRK_BLKS,UUT TRACKER MEDIAN_BCKGND_ALL_TRK_BLKS,UUT TRACKER OPERATING_MODE,UUT TRACKER ATT_STATUS,UUT TRACKER NUM_ATTITUDE_STARS,UUT TRACKER NUM_TRACK_STARS,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT1,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT2,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT4,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT5,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT6,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT7,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT8,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT9,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT10,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT13,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT14,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT15,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT16,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT17,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT18,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT19,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT20,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT21,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT22,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT23,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT29,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT30,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT37,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT38,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT40,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT41,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT42,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT1,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT2,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT13,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT14,UUT EVENT_CHECK LATCHED_RESP_FIRE_PACK_BIT15
435,1664827818.0,10:17.8,1664827818.0,10:17.8,436.0,1.35823e+19,1.0,512.0,436.0,718133301.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133301.8,YES,10415071.0,25.0,85.0,10.0,19.0,15.20000019,12.93999974,12.69999975,12.67999975,12.30000062,10.56499979,12.71950051,9.483500379,4.9880002,3.320500133,3.901500156,3.965000159,0.195500008,0.628500025,0.024500001,0.024500001,5.022500201,15.87300063,16.83150067,15.15350061,2.028000081,0.360000014,0.732500029,OFF,718133302.0,-1103.616225,-6313.400384,2220.506749,4.82755546,1.085568455,5.463589205,-6370.664421,655.4519072,2234.426308,1.38765102,-5.203682545,5.46071375,YES,718133301.0,-1108.438165,-6314.481804,2215.041969,4.826006525,1.078123555,5.46638123,15.62857112,16.60571395,14.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.275999582,NOT_ACTIVE,NO,YES,-0.770998064,-0.414865108,-0.176915599,0.449610674,0.001668995,0.00166512,-0.00013571,YES,NO,YES,206.0,0.0,0.002,3.0,20.0,20.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1664827818.0,44837.67382,1664827818.0,44837.67382,437.0,1.35823e+19,1.0,512.0,437.0,718143051.0,0.8,REALTIME,17.0,0.0,16.0,0.0,0.0,0.0,EN,EN,718143051.8,YES,10463821.0,26.0,85.0,8.0,19.0,10.40000013,7.639999847,8.464999831,8.48499983,12.30000062,8.529999829,7.955000318,3.686000147,4.9880002,3.320500133,3.896500156,3.960000158,0.226000009,0.659000026,0.024500001,0.024500001,5.024000201,16.98600068,13.46350054,10.85600043,2.676000107,0.641000026,1.863000075,OFF,718143052.0,-4227.988769,2322.962024,-4776.897421,-5.349843385,-4.29267651,2.649625345,-1339.899513,4637.169888,-4774.108841,-7.147748675,0.6765485,2.665245175,YES,718143051.0,-4222.636629,2327.253624,-4779.544021,-5.35458738,-4.290522395,2.643550565,10.62285693,11.59999977,18.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.323999578,NOT_ACTIVE,NO,YES,0.828423562,0.411108132,-0.084436502,0.370910963,0.000372355,0.00044684,-7.1915e-05,YES,YES,YES,208.0,0.0,0.0025,46.0,22.0,20.0,AUTO,AUTO,AUTO,-0.837006323,0.006756012,-0.278292049,0.471092674,0.0004375,7.5e-06,0.0002,196.0,148.0,TRACK,OK,42.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,1664827818.0,44837.67382,1664827818.0,44837.67382,438.0,1.35823e+19,1.0,512.0,438.0,718133352.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133352.8,YES,10415326.0,25.0,85.0,10.0,19.0,15.20000019,13.14499974,12.87999974,12.77999974,12.30000062,10.68999979,12.92150052,9.76150039,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.022500201,15.79500063,16.98950068,15.29200061,1.718500069,0.317500013,0.827500033,OFF,718133353.0,-855.4843772,-6248.549168,2495.299955,4.900666675,1.45716037,5.30943495,-6289.356146,389.1146005,2509.049835,1.80034475,-5.237786195,5.30565752,YES,718133352.0,-860.384437,-6249.998088,2489.987576,4.899352745,1.44974909,5.31268324,15.81142826,16.78857109,13.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.251999583,NOT_ACTIVE,NO,YES,-0.743876558,-0.402906633,-0.191269262,0.497724764,0.001494265,0.0016056,1.17e-05,YES,NO,YES,206.0,0.0,0.002,5.0,17.0,19.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1664827818.0,44837.67382,1664827818.0,44837.67382,439.0,1.35823e+19,1.0,512.0,439.0,718133403.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133403.8,YES,10415581.0,25.0,85.0,10.0,19.0,15.20000019,13.32499973,13.05999974,12.91999974,12.30000062,10.83499978,13.06250052,9.910500396,4.9880002,3.320500133,3.901500156,3.965000159,0.201500008,0.628500025,0.024500001,0.024500001,5.024000201,15.79500063,17.12800069,15.45000062,1.868500075,0.152500006,0.75450003,OFF,718133404.0,-603.9714498,-6164.863332,2761.766022,4.960264,1.823242455,5.137577375,-6187.133471,121.4876339,2775.300501,2.206858875,-5.25445808,5.132910955,YES,718133403.0,-608.9309696,-6166.681532,2756.626922,4.95922263,1.81618068,5.14110909,16.05714254,16.97142823,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.350999577,NOT_ACTIVE,NO,YES,-0.716399884,-0.390619624,-0.204059221,0.540876427,0.001361575,0.00155024,-3.4015e-05,YES,NO,YES,206.0,0.0,0.002,6.0,14.0,17.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1664827818.0,44837.67382,1664827818.0,44837.67382,440.0,1.35823e+19,1.0,512.0,440.0,718133454.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133454.8,YES,10415836.0,25.0,85.0,10.0,19.0,16.0000002,13.50499973,13.26499973,13.07999974,12.30000062,10.95999978,13.22300053,9.9950004,4.9880002,3.320500133,3.901500156,3.965000159,0.201500008,0.622500025,0.024500001,0.024500001,5.022500201,15.81450063,17.28600069,15.64750063,1.897000076,0.232000009,0.815500033,OFF,718133455.0,-349.7698225,-6062.667057,3019.033789,5.006116735,2.183121965,4.948596755,-6064.360637,-146.5424927,3032.307928,2.60625947,-5.253622835,4.94305637,YES,718133454.0,-354.7759023,-6064.839217,3014.081529,5.005329805,2.176084055,4.95248545,16.23999968,17.27714251,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.386999574,NOT_ACTIVE,NO,YES,-0.689392347,-0.378354174,-0.215239932,0.579014716,0.0012564,0.001324265,-5.31e-05,YES,NO,YES,206.0,0.0,0.002,7.0,10.0,14.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,1664827819.0,44837.67383,1664827819.0,44837.67383,441.0,1.35823e+19,1.0,512.0,441.0,718133505.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133505.8,YES,10416091.0,25.0,85.0,10.0,19.0,16.0000002,13.64499973,13.44499973,13.28499973,12.30000062,11.10499978,13.32350053,10.1220004,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.024000201,15.81450063,17.4440007,15.82550063,1.803000072,0.195500008,0.886000035,OFF,718133506.0,-93.58259532,-5942.296583,3266.238377,5.03806367,2.535446465,4.743157645,-5921.426164,-414.0852793,3279.208036,2.996959205,-5.23534414,4.73676179,YES,718133505.0,-98.62029507,-5944.828323,3261.493017,5.03755967,2.5285608,4.7473157,16.23999968,17.27714251,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.422999572,NOT_ACTIVE,NO,YES,-0.663342727,-0.366379562,-0.224918881,0.612498082,0.00115175,0.00117003,-5.1515e-05,YES,NO,YES,206.0,0.0,0.002,5.0,6.0,12.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,1664827819.0,44837.67383,1664827819.0,44837.67383,442.0,1.35823e+19,1.0,512.0,442.0,718133556.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133556.8,YES,10416346.0,25.0,85.0,10.0,19.0,16.0000002,13.78499972,13.64499973,13.52499973,12.30000062,11.24999978,13.48350054,10.18550041,4.985500199,3.320500133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.024000201,15.83400063,17.5825007,15.98300064,1.943500078,0.366000015,0.810500032,OFF,718133557.0,163.8758918,-5804.18053,3502.560145,5.05592978,2.879112305,4.52186814,-5758.823172,-680.253046,3515.182224,3.37761734,-5.199678795,4.51463825,YES,718133556.0,158.8210321,-5807.05195,3498.036145,5.05571434,2.872482025,4.526374325,16.48285681,17.45999965,14.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.467999569,NOT_ACTIVE,NO,YES,-0.638655099,-0.354869761,-0.233316613,0.641677829,0.001149045,0.001079245,-0.00011992,YES,NO,YES,206.0,0.0,0.002,3.0,3.0,9.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1664827819.0,44837.67383,1664827819.0,44837.67383,443.0,1.35823e+19,1.0,512.0,443.0,718133607.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133607.8,YES,10416601.0,25.0,85.0,8.0,19.0,16.0000002,13.90499972,13.80499972,13.72499973,12.30000062,11.37499977,13.64350055,10.45900042,4.9880002,3.320500133,3.901500156,3.965000159,0.201500008,0.653000026,0.024500001,0.024500001,5.022500201,15.89250064,17.72100071,16.10150064,1.925000077,0.073500003,0.862000034,OFF,718133608.0,421.8839789,-5648.773558,3727.212254,5.05960289,3.21327202,4.285594315,-5577.082861,-944.1605528,3739.444813,3.747154395,-5.146742965,4.277554195,YES,718133607.0,416.8267192,-5652.000917,3722.928474,5.059573165,3.207020005,4.290268935,16.72857109,17.70571393,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.60299956,NOT_ACTIVE,NO,YES,-0.615426755,-0.343999607,-0.240524715,0.667129674,0.00109166,0.00108785,-6.68e-06,YES,NO,YES,206.0,0.0,0.002,1.0,0.0,7.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1664827819.0,44837.67383,1664827819.0,44837.67383,444.0,1.35823e+19,1.0,512.0,444.0,718143053.0,0.0,REALTIME,17.0,0.0,16.0,0.0,0.0,0.0,EN,EN,718143053.0,YES,10463827.0,26.0,85.0,8.0,19.0,10.40000013,7.639999847,8.464999831,8.48499983,12.30000062,8.529999829,7.955000318,3.559000142,4.985500199,3.320500133,3.896500156,3.960000158,0.219500009,0.653000026,0.024500001,0.024500001,5.024000201,16.98600068,13.48350054,10.85600043,2.422500097,0.549500022,1.885000075,OFF,718143053.2,-4234.405168,2317.809264,-4773.713481,-5.344167835,-4.295265395,2.65693048,-1348.475573,4637.977508,-4770.906181,-7.145698335,0.66947454,2.67254604,YES,718143052.0,-4227.988889,2322.962044,-4776.897461,-5.349897235,-4.292645445,2.649633275,10.62285693,11.59999977,18.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.29999958,NOT_ACTIVE,NO,YES,0.828530209,0.411154382,-0.084311655,0.370649795,0.00041779,0.0003626,4.264e-05,YES,YES,YES,208.0,0.0,0.002,45.0,22.0,19.0,AUTO,AUTO,AUTO,-0.836864084,0.006858283,-0.278236944,0.471376358,0.000455,5e-05,0.0006475,200.0,148.0,TRACK,OK,44.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,1664827819.0,44837.67383,1664827819.0,44837.67383,445.0,1.35823e+19,1.0,512.0,445.0,718133658.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133658.8,YES,10416856.0,25.0,85.0,8.0,19.0,16.80000021,14.02499972,13.96499972,13.94499972,12.28000061,11.53999977,13.80350055,10.52200042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.653000026,0.024500001,0.024500001,5.022500201,15.81450063,17.85950071,16.29900065,1.765500071,0.23800001,0.75200003,OFF,718133659.0,679.713586,-5476.612106,3939.448123,5.04892997,3.53673761,4.03497018,-5376.829931,-1204.93188,3951.250582,4.104148565,-5.076665685,4.026146745,YES,718133658.0,674.6647463,-5480.149106,3935.413183,5.049258485,3.530473445,4.040071465,16.91142823,17.88857107,16.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.662999556,NOT_ACTIVE,NO,YES,-0.593707299,-0.333787041,-0.246819952,0.689331361,0.000922855,0.00093922,-3.6925e-05,YES,NO,YES,206.0,0.0,0.0025,4.0,3.0,4.0,AUTO,AUTO,AUTO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,STARID,BAD,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,1664827819.0,44837.67384,1664827819.0,44837.67384,446.0,1.35823e+19,1.0,512.0,446.0,718133709.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133709.8,YES,10417111.0,25.0,85.0,8.0,19.0,16.80000021,14.19999972,14.19999972,14.13999972,12.30000062,11.65999977,14.00300056,10.75200043,4.985500199,3.320500133,3.901500156,3.965000159,0.207500008,0.659000026,0.024500001,0.024500001,5.022500201,15.85350063,18.01800072,16.43700066,1.868500075,0.061000002,0.793500032,OFF,718133710.0,936.6352732,-5288.242416,4138.561553,5.023978825,3.84838991,3.77108383,-5158.710402,-1461.699807,4149.894673,4.447270635,-4.98980939,3.76150691,YES,718133709.0,931.6116334,-5292.086335,4134.787913,5.0246101,3.842428355,3.776371795,17.15428537,18.07142821,16.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.161999589,NOT_ACTIVE,NO,YES,-0.572429011,-0.325693483,-0.253046977,0.708671976,0.0023447,0.00159076,0.001136655,YES,NO,YES,207.0,0.0,0.0025,10.0,6.0,9.0,AUTO,AUTO,AUTO,0.123010042,0.275817379,0.076670981,0.950218324,0.001965,0.0020525,0.00437,304.0,244.0,TRACK,TOO_FEW_STARS,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,1664827820.0,44837.67384,1664827820.0,44837.67384,447.0,1.35823e+19,1.0,512.0,447.0,718133760.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133760.8,YES,10417366.0,25.0,85.0,17.0,19.0,16.80000021,14.29999971,14.33999971,14.35999971,12.32000062,11.80499976,14.16200057,10.89750044,4.9880002,3.320500133,3.901500156,3.965000159,0.219500009,0.653000026,0.024500001,0.024500001,5.024000201,15.81450063,18.17650073,16.59500066,1.699500068,0.183000007,0.842500034,OFF,718133761.0,1191.91992,-5084.282786,4323.889564,4.984724125,4.147705535,3.494629205,-4923.453154,-1713.614374,4334.715703,4.77577839,-4.886405615,3.484330265,YES,718133760.0,1186.934901,-5088.427906,4320.392904,4.985565085,4.14192315,3.500143995,17.27714251,18.25428535,15.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.266999582,NOT_ACTIVE,NO,YES,-0.554618253,-0.315213305,-0.25694935,0.725958784,0.00085337,0.00078324,9.435e-06,YES,YES,YES,207.0,0.0,0.0025,14.0,7.0,6.0,AUTO,AUTO,AUTO,0.149242838,0.280555895,0.085325044,0.944317003,0.00081,9.5e-05,0.00081,1020.0,228.0,TRACK,OK,35.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1664827820.0,44837.67384,1664827820.0,44837.67384,448.0,1.35823e+19,1.0,512.0,448.0,718133811.0,0.8,STORED,17.0,0.0,15.0,0.0,0.0,0.0,EN,EN,718133811.8,YES,10417621.0,25.0,85.0,16.0,19.0,16.80000021,14.39999971,14.51999971,14.55999971,12.32000062,11.94999976,14.26150057,11.00150044,4.9880002,3.320500133,3.901500156,3.965000159,0.213500009,0.653000026,0.024500001,0.024500001,5.024000201,15.85350063,18.31550073,16.77250067,1.75600007,0.232000009,0.75200003,OFF,718133812.0,1444.836588,-4865.405917,4494.819655,4.93120275,4.43342912,3.20700632,-4671.852466,-1959.840242,4505.102875,5.08821276,-4.766840205,3.196020035,YES,718133811.0,1439.902888,-4869.833117,4491.605695,4.932291275,4.428021515,3.212310665,17.27714251,18.25428535,14.0,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,ATTITUDE_INVALID,6.464999569,NOT_ACTIVE,NO,YES,-0.53700809,-0.306786831,-0.261135661,0.741156041,0.00058811,0.00067274,2.4365e-05,YES,YES,YES,207.0,0.0,0.0025,20.0,7.0,3.0,AUTO,AUTO,AUTO,0.172374052,0.282467519,0.093232757,0.93904576,0.000775,0.00013,0.00027,236.0,208.0,TRACK,OK,31.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
